UID,Rec,Inf,Name,Position,Club,Nat,Height,Weight,WR,Age,Transfer Value,Based,Division,Expires,Wage,Left Foot,Personality,Preferred Foot,Birth City,Best Pos,Max WD,Min WD,Hdrs A,Tck/90,Tck W,Tck A,Tck R,Shot/90,Shot %,ShT/90,ShT,Shots Outside Box/90,Shts Blckd/90,Shts Blckd,Shots,Svt,Svp,Svh,Sv %,Pr passes/90,Pr Passes,Pres C/90,Pres C,Pres A/90,Pres A,Poss Won/90,Poss Lost/90,Ps C/90,Ps C,Ps A/90,Pas A,Pas %,OP-KP/90,OP-KP,OP-Crs C/90,OP-Crs C,OP-Crs A/90,OP-Crs A,OP-Cr %,Off,Gl Mst,K Tck/90,K Tck,K Ps/90,K Pas,K Hdrs/90,Int/90,Itc,Sprints/90,Hdr %,Hdrs W/90,Hdrs,Hdrs L/90,Goals Outside Box,FK Shots,xSv %,xGP/90,xGP,xG/shot,Drb/90,Drb,Dist/90,Distance,Cr C/90,Cr C,Crs A/90,Cr A,Cr C/A,Conv %,Clr/90,Clear,CCC,Ch C/90,Blk/90,Blk,Asts/90,Aer A/90,AT Apps,Yel,xG,Saves/90,Tgls/90,Tcon/90,Tcon,Tgls,Starts,Red,Pts/Gm,PoM,Pen/R,Pens S,Pens Saved Ratio,Pens Saved,Pens Faced,Pens,NP-xG/90,NP-xG,Last Gl,Last C,Mins/Gm,Mins,Last 5 Games,Last 5 FT Games,Int Conc,Int Av Rat,Int Ast,Int Apps,Gls/90,Conc,Gls,Won,G. Mis,Lost,D,Gwin,Fls,FA,xG/90,xG-OP,xA/90,xA,Con/90,Cln/90,Clean Sheets,Av Rat,Mins/Gl,Ast,Apps,AT Lge Gls,AT Lge Apps,AT Gls,Max AP,Min AP,Style,NoB
29127855,- -  -,,Isaac Assenso,D (C),Farsley,ENG,"6'3""",70 kg,,26,Unknown,England (Vanarama North),Vanarama National League North,30/6/2024,€230 p/w,-,,Unknown,Leeds,D (C),N/A,N/A,197,1.59,30,38,79%,0.95,39%,0.37,7,0.11,0.48,9,18,-,-,-,-,4.86,92,0.85,16,3.96,75,12.84,10.68,41.70,789,50.89,963,82%,0.32,6,0.16,3,2.54,48,6%,1,3,0.21,4,0.32,6,1.32,1.96,37,7.29,76%,7.87,149,2.54,0,0,-,-,-,0.09,0.53,10,11.9km,224.4km,0.16,3,2.54,48,6%,11%,1.85,35,1,0.05,0.69,13,-,10.41,82,0,1.66,-,1.48,1.85,-,28,19,0,1.36,0,-,0,-,-,-,0,0.09,1.66,504.00,-,68.12,"1,703",,,-,-,-,-,0.11,-,2,10,-,11,4,40%,10,6,0.09,0.34,0.03,0.59,-,-,-,6.75,851.50,0,19 (6),4,78,4,-,-,,ENG
2000216758,- -  -,Inj,Jamal Ibrahim,ST (C),Monaghan Utd,IRL,"5'10""",73 kg,,22,Unknown,Ireland (Munster Second Division),Irish Munster Senior League Second Division,-,N/A,-,,Unknown,-,-,N/A,N/A,34,0.60,2,4,50%,0.60,100%,0.60,2,0.60,0.00,0,2,-,-,-,-,0.60,2,1.20,4,5.10,17,2.40,15.60,19.20,64,21.30,71,90%,0.60,2,0.00,0,0.90,3,0%,2,0,0.00,0,0.60,2,0.00,0.60,2,5.10,32%,3.30,11,6.90,0,0,-,-,-,0.08,0.90,3,11.2km,37.3km,0.00,0,0.90,3,-,50%,0.60,2,1,0.30,-,0,0.30,10.20,38,0,0.16,-,1.20,1.20,-,4,4,0,1.60,0,-,0,-,-,-,0,0.05,0.16,0.00,-,75.00,300,,,-,-,-,-,0.30,-,1,2,-,1,1,50%,4,9,0.05,0.84,0.17,0.55,-,-,-,6.70,300.00,1,4,6,38,6,-,-,,IRL
2000163778,- -  -,Loa,Darragh Levingston,"D (R), M (C)",Wexford,IRL,"5'9""",72 kg,,22,Unknown,Ireland (First Division),Irish First Division,30/11/2024,€200 p/w,-,,Unknown,Gorey,-,N/A,N/A,10,-,-,0,-,1.32,0%,0.00,0,0.00,0.00,0,3,-,-,-,-,2.21,5,0.44,1,9.26,21,5.74,11.47,42.35,96,49.41,112,86%,0.00,0,0.00,0,0.44,1,13%,0,0,0.00,0,-,0,0.00,1.32,3,8.82,70%,3.09,7,1.32,0,0,-,-,-,0.09,0.44,1,11.5km,26.1km,0.44,1,3.53,8,-,-,0.88,2,1,0.44,0.44,1,-,4.41,98,1,0.28,-,0.44,1.32,-,1,1,0,1.45,0,-,0,-,-,-,0,0.12,0.28,-,-,18.55,204,,,-,-,-,-,-,-,0,4,-,3,4,36%,3,2,0.12,-0.28,0.18,0.40,-,-,-,6.54,-,0,1 (10),7,89,7,-,-,,IRL
5108769,- -  -,,Tom Morgan,GK,Farsley,ENG,"5'11""",78 kg,,41,Unknown,England (Vanarama North),Vanarama National League North,30/6/2024,€120 p/w,-,,Unknown,Leeds,GK,N/A,N/A,-,-,-,0,-,-,-,-,-,-,-,-,0,0,0,1,100%,-,0,-,0,-,0,-,-,-,10,-,10,100%,-,0,-,-,-,-,-,0,0,-,0,-,0,-,-,0,-,-,-,-,-,-,-,77%,-,0.53,0.00,-,0,-,2.5km,-,-,-,-,-,-,-,-,0,-,-,-,-,-,88,0,0.00,-,-,-,0,0,-,0,-,1,-,0,-,0,0,0,-,0.00,-,38.00,38.00,38,,,-,-,-,-,-,0,0,1,-,0,0,100%,0,0,-,0.00,-,0.00,-,-,1,7.60,-,0,0 (1),-,87,-,-,-,,ENG
2000140715,- -  -,Wnt,Steven Sumner,D (C),Brackley,ENG,"6'5""",81 kg,,19,Unknown,England (Vanarama North),Vanarama National League North,30/6/2024,€220 p/w,-,,Unknown,-,D (C),N/A,N/A,209,0.56,10,11,91%,0.78,29%,0.22,4,0.11,0.50,9,14,-,-,-,-,3.98,71,1.01,18,2.80,50,13.55,9.13,43.57,778,53.88,962,81%,0.28,5,0.00,0,0.06,1,0%,1,0,0.17,3,0.28,5,2.69,0.95,17,5.26,85%,9.91,177,1.79,0,0,-,-,-,0.11,-,0,11.0km,195.7km,0.00,0,0.06,1,-,-,1.12,20,0,-,0.45,8,-,11.71,37,1,1.48,-,1.18,1.96,-,21,16,0,0.86,0,-,0,-,-,-,0,0.08,1.48,-,-,43.43,"1,607",,,-,-,-,-,-,-,0,9,-,23,5,24%,10,1,0.08,-1.48,0.02,0.43,-,-,-,6.66,-,0,16 (21),-,33,-,-,-,,ENG
28068604,- -  -,,Rudy Misambo,D (C),Farsley,ENG,"6'4""",87 kg,,29,Unknown,England (Vanarama North),Vanarama National League North,30/6/2024,€230 p/w,-,,Unknown,Birmingham,D (C),N/A,N/A,348,1.04,33,43,77%,0.91,28%,0.25,8,0.06,0.31,10,29,-,-,-,-,4.91,156,0.79,25,2.90,92,16.00,10.52,47.68,"1,514",58.86,"1,869",81%,0.35,11,0.00,0,0.03,1,0%,0,1,0.16,5,0.35,11,1.32,1.61,51,4.57,82%,8.97,285,1.98,0,0,-,-,-,0.11,0.09,3,11.5km,365.0km,0.00,0,0.03,1,-,7%,1.61,51,2,0.06,0.41,13,0.03,10.96,173,1,3.27,-,1.57,1.29,-,50,27,0,1.53,0,-,0,-,-,-,0,0.10,3.27,"1,871.00",-,53.92,"2,858",,,-,-,-,-,0.06,-,2,23,-,18,12,43%,12,6,0.10,-1.27,0.03,0.92,-,-,-,6.80,"1,429.00",1,27 (26),6,163,7,-,-,,ENG
90070191,- -  -,,Simeon Maye,"DM, M (C)",Banbury,ENG,"5'10""",70 kg,,29,Unknown,England (Vanarama North),Vanarama National League North,30/6/2024,€230 p/w,-,,Unknown,Birmingham,DM,N/A,N/A,114,1.86,41,53,77%,0.73,19%,0.14,3,0.54,0.18,4,16,-,-,-,-,1.91,42,1.91,42,7.76,171,8.08,7.36,25.38,559,31.20,687,81%,0.50,11,0.05,1,0.18,4,25%,1,0,0.09,2,0.50,11,0.18,1.14,25,8.13,54%,2.77,61,2.41,0,0,-,-,-,0.06,0.14,3,12.3km,270.7km,0.05,1,0.18,4,25%,-,1.91,42,2,0.09,0.36,8,-,5.18,175,2,0.93,-,1.18,1.91,-,26,19,0,0.90,0,-,0,-,-,-,0,0.04,0.93,-,-,66.07,"1,982",,,-,-,-,-,-,-,0,6,-,15,9,20%,21,5,0.04,-0.93,0.04,0.80,-,-,-,6.53,-,0,19 (11),15,172,15,-,-,,ENG
29193675,- -  -,Lst,Danny Greenfield,M (C),Spennymoor,ENG,"5'9""",69 kg,,23,€1.5K,England (Vanarama North),Vanarama National League North,30/6/2024,€475 p/w,-,,Unknown,Huddersfield,"M (C), AM (RLC), ST (RL)",N/A,N/A,13,2.76,9,11,82%,0.92,33%,0.31,1,0.92,0.00,0,3,-,-,-,-,5.84,19,3.69,12,12.29,40,9.52,8.29,40.24,131,47.30,154,85%,0.92,3,0.00,0,0.31,1,25%,0,0,0.00,0,1.23,4,0.00,2.15,7,14.13,23%,0.92,3,3.07,0,0,-,-,-,0.04,0.92,3,15.8km,51.6km,0.31,1,1.23,4,-,-,1.23,4,2,0.61,-,0,-,3.99,89,0,0.11,-,1.84,1.84,-,6,-,0,1.56,0,-,0,-,-,-,0,0.03,0.11,-,-,16.28,293,,,-,-,-,-,-,-,0,8,-,6,4,44%,4,3,0.03,-0.11,0.12,0.40,-,-,-,6.71,-,0,0 (18),5,85,5,-,-,,ENG
2000140629,- -  -,,Archie Sheppard,D (C),Alfreton,ENG,"6'3""",81 kg,,19,Unknown,England (Vanarama North),Vanarama National League North,30/6/2024,€180 p/w,-,,Unknown,-,D (C),N/A,N/A,13,1.05,2,2,100%,0.52,100%,0.52,1,0.00,0.00,0,1,-,-,-,-,3.66,7,0.52,1,3.66,7,8.37,6.28,29.30,56,36.63,70,80%,0.00,0,0.00,0,0.00,0,-,0,0,0.52,1,-,0,0.52,1.05,2,3.66,100%,6.80,13,-,0,0,-,-,-,0.16,-,0,10.6km,20.2km,0.00,0,0.00,0,-,-,1.05,2,0,-,1.05,2,-,6.80,3,0,0.16,-,1.05,2.09,-,2,1,0,1.45,0,-,0,-,-,-,0,0.08,0.16,-,-,57.33,172,,,-,-,-,-,-,-,0,1,-,1,1,33%,2,0,0.08,-0.16,0.11,0.21,-,-,-,6.37,-,0,1 (2),-,2,-,-,-,,ENG
94045694,- -  -,,Max Harris,GK,Weston-super-Mare,ENG,"6'2""",77 kg,,24,Unknown,England (Vanarama South),Vanarama National League South,30/6/2024,€575 p/w,-,,Unknown,Gloucester,GK,N/A,N/A,-,0.07,1,1,100%,-,-,-,-,-,-,-,0,10,16,12,59%,0.21,3,0.00,0,0.00,0,2.21,10.63,11.05,155,21.25,298,52%,0.00,0,-,-,-,-,-,0,0,0.00,0,-,0,0.00,-,0,0.00,-,-,-,-,-,-,89%,-0.60,-8.39,0.00,-,0,5.3km,74.7km,-,-,-,-,-,-,8.20,-,0,-,-,-,-,-,119,0,0.00,2,0.86,1.93,27,12,15,0,0.60,0,-,0,100%,1,1,0,0.00,0.00,-,70.00,84.13,"1,262",,,-,-,-,-,-,27,0,2,-,10,3,13%,0,0,0.00,0.00,0.00,0.00,1.93,0.07,1,6.06,-,0,15,-,118,-,-,-,,ENG
29235834,- -  -,Lst,Ben Bottomley,GK,Doncaster,ENG,"5'11""",71 kg,,21,€0,England (Sky Bet League Two),Sky Bet League Two,30/6/2024,€650 p/w,-,,Unknown,-,-,N/A,N/A,-,-,-,0,-,-,-,-,-,-,-,-,0,1,0,0,100%,3.00,3,0.00,0,0.00,0,6.00,9.00,6.00,6,13.00,13,46%,0.00,0,-,-,-,-,-,0,0,0.00,0,-,0,0.00,2.00,2,0.00,-,-,-,-,-,-,54%,0.52,0.52,0.00,-,0,4.4km,4.4km,-,-,-,-,-,-,14.00,-,0,-,-,-,-,-,25,0,0.00,1,2.00,0.00,0,2,1,0,1.65,0,-,0,-,0,0,0,0.00,0.00,-,90.00,90.00,90,,,-,-,-,-,-,0,0,1,-,0,0,100%,0,0,0.00,0.00,0.00,0.00,0.00,1.00,1,7.40,-,0,1,-,24,-,-,-,,ENG
52095572,- -  -,Ama,Eoin Massey,D/WB/M (R),St. Mochtas,IRL,"5'9""",70 kg,,23,Unknown,Ireland (Leinster Premier Division),Irish Leinster Senior League Premier Division,-,N/A,-,,Unknown,-,-,N/A,N/A,29,1.50,6,11,55%,0.25,0%,0.00,0,0.25,0.00,0,1,-,-,-,-,3.50,14,3.25,13,10.75,43,5.50,14.25,27.25,109,31.75,127,86%,2.25,9,0.00,0,4.00,16,0%,0,0,0.00,0,2.25,9,0.00,1.25,5,12.50,69%,5.00,20,2.25,0,0,-,-,-,0.02,1.25,5,12.6km,50.6km,0.00,0,4.00,16,-,-,1.75,7,1,0.25,0.50,2,-,7.25,99,1,0.02,-,1.00,1.50,-,4,4,0,1.30,1,-,0,-,-,-,0,0.01,0.02,-,-,90.00,360,,,-,-,-,-,-,-,0,1,-,2,1,25%,2,5,0.01,-0.02,0.10,0.38,-,-,-,6.95,-,0,4,6,94,6,-,-,,IRL
52064244,- -  -,Ama,Conor Whittle,D/M (R),Villa F.C.,IRL,"5'8""",66 kg,,28,Unknown,Ireland (Waterford Premier Div),Irish Waterford & District Premier Division,-,N/A,-,,Unknown,-,-,N/A,N/A,16,0.28,1,5,20%,0.56,50%,0.28,1,0.28,0.00,0,2,-,-,-,-,2.80,10,1.68,6,10.90,39,8.39,13.14,28.51,102,32.42,116,88%,0.56,2,0.56,2,5.87,21,10%,0,0,0.00,0,0.56,2,0.00,2.52,9,13.42,13%,0.56,2,3.91,0,0,-,-,-,0.15,1.40,5,13.4km,48.0km,0.56,2,5.87,21,9%,-,1.68,6,4,1.12,0.56,2,-,4.47,105,0,0.30,-,0.84,1.68,-,3,4,0,1.20,0,-,0,-,-,-,0,0.08,0.30,-,-,80.50,322,,,-,-,-,-,-,-,0,1,-,3,0,25%,7,2,0.08,-0.30,0.15,0.55,-,-,-,6.67,-,0,4,11,105,11,-,-,,IRL
90076147,- -  -,,Toby Lees,D (C),Darlington,ENG,"6'3""",83 kg,,27,Unknown,England (Vanarama North),Vanarama National League North,30/6/2024,€400 p/w,-,,Unknown,Ripon,D (C),N/A,N/A,183,1.07,26,33,79%,0.16,25%,0.04,1,0.00,0.33,8,4,-,-,-,-,5.07,123,1.57,38,3.79,92,12.33,9.32,41.37,"1,003",50.49,"1,224",82%,0.25,6,0.00,0,0.08,2,0%,0,1,0.12,3,0.25,6,0.58,1.69,41,6.10,63%,4.74,115,2.80,0,0,-,-,-,0.07,0.04,1,11.6km,281.4km,0.00,0,0.08,2,-,25%,1.94,47,1,0.04,0.54,13,0.04,7.55,179,0,0.30,-,1.20,1.65,-,29,22,0,1.44,0,-,0,-,-,-,0,0.01,0.30,960.00,-,68.19,"2,182",,,-,-,-,-,0.04,-,1,12,-,10,10,38%,12,2,0.01,0.70,0.04,0.89,-,-,-,6.66,"2,182.00",1,22 (10),10,178,10,-,-,,ENG
2002076614,- -  -,FrA,Micheál Hoare,M/AM (L),Chorley,IRL,"5'10""",62 kg,,15,€0,England (Vanarama North),Vanarama National League North,13/5/2024,N/A,Very Strong,Unambitious,Left Only,Athy,M (RL),N/A,N/A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,IRL
2000207757,- -  -,Loa,Jamie Duggan,D (R),Bray Wanderers,IRL,"5'6""",57 kg,,19,Unknown,Ireland (First Division),Irish First Division,30/11/2024,€150 p/w,-,,Unknown,-,-,N/A,N/A,8,4.09,6,8,75%,2.05,33%,0.68,1,0.68,0.00,0,3,-,-,-,-,3.41,5,5.45,8,6.14,9,9.55,18.41,42.27,62,51.14,75,83%,0.68,1,0.00,0,5.45,8,0%,0,0,0.00,0,0.68,1,0.68,2.73,4,10.91,63%,3.41,5,2.05,0,0,-,-,-,0.09,-,0,11.0km,16.1km,0.00,0,5.45,8,-,33%,2.05,3,0,-,-,0,-,5.45,5,1,0.27,-,0.68,0.68,-,1,1,0,1.30,1,-,0,-,-,-,0,0.18,0.27,108.00,-,66.00,132,,,-,-,-,-,0.68,-,1,0,-,1,1,0%,1,1,0.18,0.73,0.15,0.22,-,-,-,7.40,132.00,0,1 (1),-,3,1,-,-,,IRL
2000102079,- -  -,Wnt,Sam Sebagabo,"DM, AM (C)",,NED,"5'10""",73 kg,,18,€0,Netherlands,-,-,-,-,,Unknown,-,-,N/A,N/A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,NED
52044515,- -  -,Ama,Tommy McMonagle,D (C),Aileach,IRL,"6'2""",80 kg,,33,Unknown,Ireland (Inishowen Prem Division),Irish Inishowen Premier Division,-,N/A,-,,Unknown,Burnfoot,-,N/A,N/A,0,2.00,8,8,100%,-,-,-,-,0.00,0.00,0,0,-,-,-,-,0.00,0,0.00,0,0.00,0,0.00,0.00,14.25,57,20.00,80,71%,0.00,0,0.00,0,0.00,0,-,0,0,0.00,0,-,0,0.00,-,0,0.00,-,-,-,-,0,0,-,-,-,0.00,-,0,0.0km,0.0km,0.00,0,0.00,0,-,-,0.00,0,0,-,-,0,-,-,117,0,0.00,-,0.00,0.00,-,0,4,0,1.30,0,-,0,-,-,-,0,0.00,0.00,-,-,90.00,360,,,-,-,-,-,-,-,0,0,-,0,4,0%,6,3,0.00,0.00,0.00,0.00,-,-,-,7.17,-,0,4,8,117,8,-,-,,IRL
2000085084,- -  -,Ama,Jack Walsh,ST (C),Avondale,IRL,"5'11""",71 kg,,27,Unknown,Ireland (Munster Premier Division),Irish Munster Senior League Premier Division,-,N/A,-,,Unknown,-,-,N/A,N/A,41,0.58,2,2,100%,3.75,38%,1.44,5,0.87,0.00,0,13,-,-,-,-,0.00,0,0.87,3,6.06,21,1.15,22.21,17.88,62,21.35,74,84%,0.00,0,0.00,0,0.00,0,-,3,0,0.00,0,-,0,0.00,1.44,5,3.75,20%,2.31,8,9.52,0,0,-,-,-,0.10,1.44,5,10.5km,36.5km,0.00,0,0.00,0,-,23%,0.87,3,1,0.29,-,0,-,11.83,45,0,1.35,-,1.15,2.31,-,4,4,0,1.20,0,-,0,-,-,-,0,0.39,1.35,0.00,-,78.00,312,,,-,-,-,-,0.87,-,3,1,-,3,0,25%,7,8,0.39,1.65,0.02,0.07,-,-,-,6.80,104.00,0,4,11,41,13,-,-,,IRL
2000027863,- -  -,FrA,Bradley Taylor,D (LC),,ENG,"6'1""",71 kg,,20,€0,England,-,-,-,-,,Unknown,-,-,N/A,N/A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,ENG
2000266906,- -  -,,Alex Moore,"DM, M (C)",Rushall,ENG,"6'1""",81 kg,,27,Unknown,England (Vanarama North),Vanarama National League North,30/6/2024,€120 p/w,-,,Unknown,Walsall,"DM, M (C)",N/A,N/A,177,1.35,50,74,68%,1.70,24%,0.40,15,1.32,0.24,9,63,-,-,-,-,2.58,96,3.55,132,10.20,379,8.66,7.43,44.74,"1,663",49.86,"1,853",90%,1.02,38,0.16,6,0.91,34,19%,3,2,0.03,1,1.61,60,0.27,1.29,48,12.43,57%,2.72,101,2.04,2,6,-,-,-,0.07,0.54,20,13.1km,487.6km,0.62,23,3.17,118,17%,3%,1.75,65,15,0.40,0.38,14,0.08,4.76,151,2,4.55,-,1.02,1.72,-,38,39,0,0.90,2,-,0,-,-,-,0,0.12,4.55,625.00,-,83.62,"3,345",,,-,-,-,-,0.05,-,2,9,-,22,9,23%,37,17,0.12,-2.55,0.15,5.53,-,-,-,6.79,"1,672.50",3,39 (1),14,148,14,-,-,,ENG
29221680,- -  -,Wnt,Elliott Andrew,ST (C),,ENG,"5'11""",74 kg,,22,€0,England,-,-,-,-,,Unknown,Doncaster,-,N/A,N/A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,ENG
29240127,- -  -,,Jack Davies,D (LC),Banbury,ENG,"6'2""",81 kg,,21,Unknown,England (Vanarama North),Vanarama National League North,30/6/2024,€180 p/w,-,,Unknown,Milton Keynes,D (C),N/A,N/A,176,1.90,31,36,86%,0.98,38%,0.37,6,0.25,0.31,5,16,-,-,-,-,3.06,50,2.70,44,6.56,107,15.13,12.80,29.65,484,38.72,632,77%,0.43,7,0.18,3,3.06,50,6%,2,0,0.12,2,0.43,7,1.29,1.65,27,9.74,76%,8.15,133,2.63,0,0,-,-,-,0.05,1.04,17,11.9km,194.0km,0.18,3,3.25,53,6%,-,1.96,32,2,0.12,0.61,10,0.12,10.78,67,1,0.80,-,1.23,1.72,-,20,15,0,0.95,0,-,0,-,-,-,0,0.05,0.80,-,-,66.77,"1,469",,,-,-,-,-,-,-,0,5,-,11,6,23%,14,8,0.05,-0.80,0.03,0.57,-,-,-,6.68,-,2,15 (7),1,65,1,-,-,,ENG
2000180178,- -  -,,Mitch Clarke,D (C),Rushall,ENG,"6'1""",84 kg,,31,Unknown,England (Vanarama North),Vanarama National League North,30/6/2024,€120 p/w,-,,Unknown,Birmingham,D (C),N/A,N/A,450,0.76,35,46,76%,0.45,33%,0.15,7,0.04,0.54,25,21,-,-,-,-,3.89,180,1.06,49,2.64,122,12.97,9.01,51.73,"2,394",60.59,"2,804",85%,0.30,14,0.02,1,0.02,1,100%,0,4,0.26,12,0.32,15,0.95,1.49,69,3.89,75%,7.28,337,2.44,0,0,-,-,-,0.07,0.06,3,10.8km,501.7km,0.02,1,0.02,1,100%,10%,2.12,98,4,0.09,0.67,31,-,9.72,162,7,1.48,-,1.19,1.64,-,55,46,0,0.98,1,-,0,-,-,-,0,0.03,1.48,772.00,-,85.00,"4,165",,,-,-,-,-,0.04,-,2,13,-,27,9,27%,26,4,0.03,0.52,0.04,1.89,-,-,-,6.76,"2,082.50",0,46 (3),10,159,10,-,-,,ENG
52082024,- -  -,Ama,Dylan Thornton,M (C),Wayside Celtic,IRL,"5'9""",75 kg,,23,Unknown,Ireland (Leinster Premier Division),Irish Leinster Senior League Premier Division,-,N/A,-,,Unknown,Dublin,-,N/A,N/A,3,2.30,11,11,100%,0.21,100%,0.21,1,0.00,0.00,0,1,-,-,-,-,0.84,4,0.84,4,3.55,17,4.18,7.10,22.55,108,27.98,134,81%,0.63,3,0.00,0,0.42,2,0%,0,0,0.00,0,1.25,6,0.00,0.42,2,3.55,33%,0.21,1,0.42,0,0,-,-,-,0.52,0.42,2,4.7km,22.4km,0.00,0,0.42,2,-,-,0.21,1,1,0.21,-,0,0.21,0.63,43,0,0.52,-,0.21,1.04,-,1,5,0,1.05,0,-,0,-,-,-,0,0.11,0.52,-,-,86.20,431,,,-,-,-,-,-,-,0,0,-,2,3,0%,6,5,0.11,-0.52,0.07,0.33,-,-,-,7.44,-,1,5,-,39,-,-,-,,IRL
2000083954,- -  -,Ama,Mustafa Hussein,AM (R),Caernarfon,ENG,"5'10""",73 kg,,23,Unknown,Wales (JD Cymru Premier),JD Cymru Premier,-,N/A,-,,Unknown,-,-,N/A,N/A,191,1.70,49,64,77%,1.90,47%,0.90,26,0.66,0.00,0,55,-,-,-,-,2.08,60,2.67,77,9.49,274,3.12,18.21,27.91,806,33.21,959,84%,1.11,32,0.83,24,5.82,168,14%,5,0,0.03,1,1.11,32,0.03,1.42,41,9.59,15%,0.97,28,5.64,3,0,-,-,-,0.10,2.67,77,12.1km,348.4km,0.83,24,5.82,168,14%,9%,1.14,33,9,0.31,0.62,18,0.07,6.61,34,2,5.37,-,1.07,1.04,-,31,33,0,1.24,3,-,0,-,-,-,0,0.19,5.37,208.00,-,76.44,"2,599",,,-,-,-,-,0.17,-,5,11,-,14,9,32%,27,44,0.19,-0.37,0.15,4.27,-,-,-,6.78,519.80,2,33 (1),5,30,5,-,-,,ENG
2000140587,- -  -,Wnt,Michael Acquah,GK,Gloucester,ENG,"6'1""",73 kg,,20,Unknown,England (Vanarama North),Vanarama National League North,30/6/2024,€180 p/w,-,,Unknown,-,GK,N/A,N/A,-,-,-,0,-,-,-,-,-,-,-,-,0,2,3,5,100%,1.07,2,0.00,0,0.00,0,4.82,15.00,8.04,15,20.36,38,39%,0.00,0,-,-,-,-,-,0,0,0.00,0,0.54,1,0.00,0.54,1,0.00,-,-,-,-,-,-,93%,-0.21,-0.39,0.00,-,0,4.5km,8.4km,-,-,-,-,-,-,9.11,-,1,0.54,-,-,-,-,3,0,0.00,5,0.54,1.61,3,1,1,0,1.20,0,-,0,-,0,0,0,0.00,0.00,-,70.00,84.00,168,,,-,-,-,-,-,3,0,0,-,2,0,0%,0,0,0.00,0.00,0.12,0.23,1.61,0.00,0,6.60,-,0,1 (1),-,3,-,-,-,,ENG
2000071709,- -  -,Ama,Naythan Coleman,ST (C),Avondale,IRL,"5'10""",72 kg,,25,Unknown,Ireland (Munster Premier Division),Irish Munster Senior League Premier Division,-,N/A,-,,Unknown,-,-,N/A,N/A,38,1.25,5,6,83%,0.75,0%,0.00,0,0.25,0.00,0,3,-,-,-,-,0.25,1,1.50,6,5.25,21,2.00,18.75,17.50,70,21.25,85,82%,0.50,2,0.00,0,0.50,2,0%,3,0,0.00,0,0.50,2,0.00,0.50,2,5.00,21%,2.00,8,7.50,0,0,-,-,-,0.48,1.25,5,10.9km,43.6km,0.00,0,0.50,2,-,-,0.75,3,2,0.50,-,0,0.25,9.50,45,0,1.44,-,1.00,2.00,-,4,4,0,1.20,0,-,0,-,-,-,0,0.36,1.44,-,-,90.00,360,,,-,-,-,-,-,-,0,1,-,3,0,25%,5,15,0.36,-1.44,0.07,0.29,-,-,-,6.50,-,1,4,7,40,8,-,-,,IRL
